celltype	emergence_time	key_TF	times_on_this_list	determined_score	edge	edge_weight	gene_ID	TF_family	avg_logFC_1	pct_1_1	pct_2_1	p_val_adj_1	avg_logFC_2	pct_1_2	pct_2_2	p_val_adj_2
hindbrain dorsal	hpf18	dacha	1	-0.938003940846403	hpf18:hindbrain dorsal_hpf14:neural plate posterior	0.276212486397982	ENSDARG00000010132	DACH	0.404876215197299	0.324	0.109	0.00732844706789978	NA	NA	NA	NA
hindbrain dorsal	hpf18	atf4b	6	-0.970778779682591	hpf18:hindbrain dorsal_hpf14:neural plate posterior	0.276212486397982	ENSDARG00000038141	TF_bZIP	0.394617988827044	0.954	0.855	0.000347546531493884	NA	NA	NA	NA
hindbrain dorsal	hpf18	meis1b	6	-0.970913064944149	hpf18:hindbrain dorsal_hpf14:neural plate posterior	0.276212486397982	ENSDARG00000012078	Homeobox	0.394575958761904	0.747	0.594	0.0205623191763712	NA	NA	NA	NA
hindbrain dorsal	hpf18	zic6	2	-0.991646018631633	hpf18:hindbrain dorsal_hpf14:neural plate posterior	0.276212486397982	ENSDARG00000071496	zf-C2H2	0.388086732886126	0.342	0.123	0.00830647436103869	NA	NA	NA	NA
hindbrain dorsal	hpf18	homeza	4	-1.05686670600375	hpf18:hindbrain dorsal_hpf14:neural plate posterior	0.276212486397982	ENSDARG00000054304	Homeobox	0.367673251116443	0.364	0.145	0.0386905181917118	NA	NA	NA	NA
hindbrain dorsal	hpf18	id2a	8	-1.05762880515	hpf18:hindbrain dorsal_hpf14:neural plate posterior	0.276212486397982	ENSDARG00000055283	bHLH	0.367434721017243	0.72	0.471	0.0231886814007782	NA	NA	NA	NA
hindbrain dorsal	hpf18	etv5b	7	-1.11853311356458	hpf18:hindbrain dorsal_hpf14:neural plate posterior	0.276212486397982	ENSDARG00000044511	ETS	0.348372226590856	0.752	0.565	0.0142942141161921	NA	NA	NA	NA
hindbrain dorsal	hpf18	si:ch73-386h18.1	4	-1.14543870512278	hpf18:hindbrain dorsal_hpf14:neural plate posterior	0.276212486397982	ENSDARG00000073944	Homeobox	0.3399510212202	0.643	0.391	0.00498238603805768	NA	NA	NA	NA
hindbrain ventral	hpf18	sox21a	3	2.05179447502756	hpf18:hindbrain ventral_hpf14:hindbrain	0.478236655727032	ENSDARG00000031664	HMG	1.1269488839611	0.711	0.213	1.48873863040422e-37	1.34449493015514	0.711	0.109	2.47758961033305e-95
hindbrain ventral	hpf18	sp8a	3	1.47148849571343	hpf18:hindbrain ventral_hpf14:hindbrain	0.478236655727032	ENSDARG00000011870	zf-C2H2	1.02729411777244	0.545	0.039	1.9571151735381e-37	1.0580279981688	0.545	0.034	1.09637141454308e-78
hindbrain ventral	hpf18	dbx1b	3	1.08987001368927	hpf18:hindbrain ventral_hpf14:hindbrain	0.478236655727032	ENSDARG00000001859	Homeobox	0.827045968641357	0.362	0.11	1.23759090942026e-10	1.06596967232771	0.362	0.029	1.39543382145309e-43
hindbrain ventral	hpf18	gsx1	2	1.00382324077069	hpf18:hindbrain ventral_hpf14:hindbrain	0.478236655727032	ENSDARG00000035735	Homeobox	1.1185161062086	0.214	0.051	1.80442916463853e-05	0.577179417097593	0.214	0.107	0.00320753673333933
hindbrain ventral	hpf18	sp8b	4	0.606957693475646	hpf18:hindbrain ventral_hpf14:hindbrain	0.478236655727032	ENSDARG00000056666	zf-C2H2	0.414434555572577	0.748	0.421	6.76269647090056e-11	1.3080478473632	0.748	0.084	1.01280881904983e-120
hindbrain ventral	hpf18	dbx1a	6	0.430405851909691	hpf18:hindbrain ventral_hpf14:hindbrain	0.478236655727032	ENSDARG00000086393	Homeobox	0.670733269593646	0.243	0.055	7.72134564136549e-07	0.803186813621978	0.243	0.018	3.33724955410712e-26
hindbrain ventral	hpf18	sall1a	8	0.103249839982768	hpf18:hindbrain ventral_hpf14:hindbrain	0.478236655727032	ENSDARG00000074319	zf-C2H2	0.551357744425479	0.443	0.15	1.86486172942984e-12	0.733783166889702	0.443	0.07	1.661889998467e-46
hindbrain ventral	hpf18	foxb1a	6	0.0864421717493875	hpf18:hindbrain ventral_hpf14:hindbrain	0.478236655727032	ENSDARG00000089042	Fork_head	0.477697827895273	0.568	0.295	1.15261837316607e-09	0.828629040427805	0.568	0.105	7.77122890972112e-62
hindbrain ventral	hpf18	pou3f3b	3	-0.0402532047800908	hpf18:hindbrain ventral_hpf14:hindbrain	0.478236655727032	ENSDARG00000095896	Pou	0.812406383643031	0.696	0.232	1.52499112146043e-32	0.246585367022011	0.696	0.549	0.000201866909937249
hindbrain ventral	hpf18	tcf7l1a	11	-0.1031668827752	hpf18:hindbrain ventral_hpf14:hindbrain	0.478236655727032	ENSDARG00000038159	HMG	0.508779806502569	0.696	0.339	7.91650320542756e-15	0.642277565927085	0.696	0.33	1.57123615427911e-38
hindbrain ventral	hpf18	nkx6.2	4	-0.174956020595639	hpf18:hindbrain ventral_hpf14:hindbrain	0.478236655727032	ENSDARG00000104735	Homeobox	0.40785612122843	0.293	0.118	0.000921678440538652	0.735954980285	0.293	0.045	5.1639950935162e-27
hindbrain ventral	hpf18	gbx1	8	-0.211104007692975	hpf18:hindbrain ventral_hpf14:hindbrain	0.478236655727032	ENSDARG00000071418	Homeobox	0.547499989282363	0.379	0.126	1.89785427972017e-10	0.505551693940779	0.379	0.15	5.56603046464263e-18
hindbrain ventral	hpf18	pou3f3a	4	-0.263389435592858	hpf18:hindbrain ventral_hpf14:hindbrain	0.478236655727032	ENSDARG00000042032	Pou	0.639969672760007	0.509	0.146	1.43345858848372e-19	0.331893488309557	0.509	0.351	8.87933092059512e-07
hindbrain ventral	hpf18	homeza	4	-0.332485878251415	hpf18:hindbrain ventral_hpf14:hindbrain	0.478236655727032	ENSDARG00000054304	Homeobox	0.642234341802849	0.484	0.134	7.94020169731975e-18	0.277190918677567	0.484	0.364	0.0064014289665017
hindbrain ventral	hpf18	si:ch73-386h18.1	4	-0.38101602161677	hpf18:hindbrain ventral_hpf14:hindbrain	0.478236655727032	ENSDARG00000073944	Homeobox	0.654331081164087	0.749	0.386	1.89421106487993e-24	0.223459080461159	0.749	0.643	0.0135561860130978
hindbrain ventral	hpf18	her9	9	-0.444808071841498	hpf18:hindbrain ventral_hpf14:hindbrain	0.478236655727032	ENSDARG00000056438	bHLH	0.497251504131101	0.763	0.496	2.89017100354358e-10	0.404925325445711	0.763	0.579	4.37526199925716e-12
hindbrain ventral	hpf18	neurog1	3	-0.797040826493683	hpf18:hindbrain ventral_hpf14:hindbrain	0.478236655727032	ENSDARG00000056130	bHLH	0.41745663172211	0.173	0.02	1.6104803721514e-05	0.25918315586626	0.173	0.077	0.00656790203063635
hindbrain ventral	hpf18	irx5a	4	-0.940066429090407	hpf18:hindbrain ventral_hpf14:hindbrain	0.478236655727032	ENSDARG00000034043	Homeobox	0.338494193138269	0.358	0.142	4.61190311740136e-06	0.267860889319093	0.358	0.194	1.9864245966792e-06
hindbrain ventral	hpf18	sall4	5	-0.960574401297071	hpf18:hindbrain ventral_hpf14:hindbrain	0.478236655727032	ENSDARG00000044485	zf-C2H2	0.329825549080407	0.614	0.413	0.000323011536764377	0.265238011408567	0.614	0.471	8.51301170895807e-06
hindbrain ventral	hpf18	sox3	3	-1.02198409463838	hpf18:hindbrain ventral_hpf14:hindbrain	0.478236655727032	ENSDARG00000053569	HMG	0.374409928721013	0.95	0.854	1.0036846362951e-11	0.154578477686435	0.95	0.906	0.00145747895153701
hindbrain ventral	hpf18	foxb1b	4	-1.17318650765246	hpf18:hindbrain ventral_hpf14:hindbrain	0.478236655727032	ENSDARG00000053650	Fork_head	0.239688620039802	0.169	0.047	0.0191216843598111	0.23843437479518	0.169	0.045	3.92355819082093e-08
hindbrain ventral	hpf18	egr2b	4	2.70936086698427	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000042826	zf-C2H2	1.66277606559466	0.295	0.011	4.41029927493189e-17	1.64432690512639	0.295	0.029	9.84636026201042e-12
hindbrain ventral	hpf18	junbb	4	2.4697251959728	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000104773	TF_bZIP	1.65758009203755	0.965	0.573	5.25039859521383e-82	1.48163392818599	0.965	0.66	7.61938379716794e-63
hindbrain ventral	hpf18	gsx1	2	1.56667789191487	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000035735	Homeobox	1.25711223307041	0.214	0.011	2.97328069865205e-10	1.26307366905821	0.214	0.014	1.65300559882082e-07
hindbrain ventral	hpf18	atf3	3	1.50020092975097	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000007823	TF_bZIP	0.92472797169553	0.883	0.553	3.17245244246588e-32	1.56074213151934	0.883	0.402	4.32595137144474e-52
hindbrain ventral	hpf18	mafba	2	1.456438486323	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000017121	TF_bZIP	1.1947693001602	0.228	0.042	9.62481713732715e-08	1.25033094597759	0.228	0.053	6.73925545545878e-05
hindbrain ventral	hpf18	sox21a	3	1.36142215481017	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000031664	HMG	0.914480312081506	0.711	0.256	1.4042362048248e-29	1.47402063035757	0.711	0.081	3.85476845190198e-47
hindbrain ventral	hpf18	fosab	3	1.11331411054993	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000031683	TF_bZIP	1.32792998230276	0.959	0.794	6.91545617934179e-59	0.871739180115956	0.959	0.842	5.43835974745791e-28
hindbrain ventral	hpf18	nr2f2	5	0.882642646626534	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000040926	RXR-like	1.07596877217689	0.715	0.282	2.94374557409777e-36	0.970940582317954	0.715	0.287	1.80536766209507e-26
hindbrain ventral	hpf18	pax6a	4	0.641530477998199	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000103379	PAX	0.746116189746282	0.869	0.538	3.98721362233635e-29	1.14350140525351	0.869	0.354	6.37266607937506e-44
hindbrain ventral	hpf18	junba	5	0.633722843030941	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000074378	TF_bZIP	1.03522818727179	0.896	0.542	2.31857571721361e-47	0.838554131970618	0.896	0.579	2.53614036206824e-28
hindbrain ventral	hpf18	jun	3	0.547109987189939	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000043531	TF_bZIP	0.781890393786263	0.869	0.565	4.10879949524062e-25	1.04022094413495	0.869	0.411	8.81374354641575e-35
hindbrain ventral	hpf18	si:ch73-386h18.1	4	0.445497655615878	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000073944	Homeobox	0.875850424028216	0.749	0.256	2.61116096847056e-39	0.87162560291931	0.749	0.22	1.29376827298179e-33
hindbrain ventral	hpf18	klf6a	6	0.304154320017596	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000029072	zf-C2H2	0.762865368183256	0.707	0.393	7.46731318360354e-19	0.889523956682741	0.707	0.344	1.56299603740068e-21
hindbrain ventral	hpf18	nr2f1b	3	0.298014268227604	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000017168	RXR-like	0.869492296613224	0.48	0.057	1.00985985976901e-29	0.774769982216193	0.48	0.091	3.54946539624583e-19
hindbrain ventral	hpf18	dbx1b	3	0.29212766197466	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000001859	Homeobox	0.786994604709166	0.362	0.107	5.75002095187654e-11	0.856094914943975	0.362	0.086	9.57401826644345e-11
hindbrain ventral	hpf18	nr2f1a	3	0.220031013501267	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000052695	RXR-like	0.861024493872723	0.524	0.095	1.52115609852009e-29	0.72884547522049	0.524	0.153	2.60861276392725e-17
hindbrain ventral	hpf18	pou3f3b	3	0.198382769138441	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000095896	Pou	0.786693738942403	0.696	0.214	6.21076989628529e-33	0.790655979134776	0.696	0.249	1.88829608811951e-26
hindbrain ventral	hpf18	irx3a	7	0.17647725402276	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000101076	Homeobox	0.669188844139708	0.73	0.347	1.00634116093901e-21	0.897007151894755	0.73	0.287	9.93318245561226e-27
hindbrain ventral	hpf18	pou3f3a	4	-0.0241209823073451	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000042032	Pou	0.797381858827356	0.509	0.073	2.71754202685267e-30	0.623525712849517	0.509	0.12	9.92336897656486e-18
hindbrain ventral	hpf18	fosb	4	-0.0427457508297933	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000055751	TF_bZIP	0.827216446465508	0.625	0.202	2.52331691872368e-29	0.579559123642179	0.625	0.278	4.10602846764907e-14
hindbrain ventral	hpf18	zbtb16a	8	-0.0451573546225921	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000007184	ZBTB	0.657252375402998	0.967	0.805	1.37552195477819e-31	0.753921733469722	0.967	0.756	5.51701766569761e-33
hindbrain ventral	hpf18	tcf7l1a	11	-0.285570150270982	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000038159	HMG	0.687750304115708	0.696	0.286	4.96773255293165e-24	0.553710847830335	0.696	0.321	5.19707245018372e-14
hindbrain ventral	hpf18	atf4b	6	-0.39854628399205	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000038141	TF_bZIP	0.508443113822888	0.938	0.828	1.17827707135089e-16	0.660203849169792	0.938	0.77	1.26330209847066e-22
hindbrain ventral	hpf18	her9	9	-0.402301849720886	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000056438	bHLH	0.564125046864651	0.763	0.508	6.97494702150799e-12	0.599892706098683	0.763	0.531	4.89234460584166e-09
hindbrain ventral	hpf18	meis2a	4	-0.418962323804089	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000098240	Homeobox	0.449116478102523	0.675	0.355	5.80201890331168e-12	0.707336862011318	0.675	0.282	1.6695638593233e-19
hindbrain ventral	hpf18	jdp2b	3	-0.451077246548563	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000020133	TF_bZIP	0.600771111207052	0.729	0.496	1.08652476312904e-15	0.527723598304384	0.729	0.455	2.98786130842899e-11
hindbrain ventral	hpf18	pou3f1	2	-0.511710850462675	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000009823	Pou	0.448499406611469	0.454	0.221	1.44186336464469e-06	0.64292429096293	0.454	0.148	7.10953355902968e-12
hindbrain ventral	hpf18	hoxa1a	1	-0.512252503538623	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000104307	Homeobox	0.545421313238873	0.435	0.164	1.87971542652024e-11	0.542149671300594	0.435	0.115	7.86142524089608e-12
hindbrain ventral	hpf18	plagx	3	-0.564738860818843	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000036855	zf-C2H2	0.566483763401628	0.568	0.198	1.41350570497173e-19	0.483519769203471	0.568	0.273	5.06226949295393e-10
hindbrain ventral	hpf18	irx5a	4	-0.611129991489833	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000034043	Homeobox	0.556199741179138	0.358	0.053	7.40392137213095e-17	0.46163457151469	0.358	0.081	1.10581245163838e-09
hindbrain ventral	hpf18	nr2f6b	10	-0.644856688701775	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000003165	RXR-like	0.451873363751667	0.705	0.458	3.17791440183736e-09	0.546043913249918	0.705	0.378	3.50131930856857e-12
hindbrain ventral	hpf18	tcf7l1b	10	-0.734639233944235	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000007369	HMG	0.509654227813363	0.461	0.172	9.17580358017149e-12	0.423221223116544	0.461	0.258	0.000250779021795222
hindbrain ventral	hpf18	egr2a	2	-0.739736219722706	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000044098	zf-C2H2	0.466577098204365	0.183	0.004	9.30536649110747e-09	0.464266937293791	0.183	0.01	5.86841968077369e-06
hindbrain ventral	hpf18	meis1b	6	-0.745057753645118	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000012078	Homeobox	0.539094794018741	0.794	0.531	2.61080353217989e-16	0.385418453851748	0.794	0.478	1.11300804515861e-10
hindbrain ventral	hpf18	gbx1	8	-0.79675550278284	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000071418	Homeobox	0.404224692083091	0.379	0.168	1.28265050297725e-05	0.488861436591514	0.379	0.1	2.13347401163162e-09
hindbrain ventral	hpf18	pou3f2a	1	-0.861021593012374	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000070220	Pou	0.403457700996964	0.282	0.057	4.88216099450651e-09	0.444581104051588	0.282	0.053	1.05066556088176e-07
hindbrain ventral	hpf18	dbx1a	6	-0.867092113858203	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000086393	Homeobox	0.320960442503371	0.243	0.084	0.00227406748643969	0.525776594236241	0.243	0.072	0.00089036513514283
hindbrain ventral	hpf18	sp8a	3	-0.902063097377519	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000011870	zf-C2H2	0.32734478330193	0.545	0.359	0.00675806651005694	0.49463562637655	0.545	0.263	2.73423517659386e-07
hindbrain ventral	hpf18	tox3	1	-0.922158090963608	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000073957	HMG	0.432581484440537	0.344	0.134	1.65404811166104e-06	0.371534006784989	0.344	0.134	8.68792696312203e-05
hindbrain ventral	hpf18	zfhx3	2	-0.931741129502364	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000103057	Homeobox	0.400061631020123	0.412	0.172	4.64271128127325e-08	0.398497749339152	0.412	0.177	1.11410859733875e-05
hindbrain ventral	hpf18	irx1a	5	-0.976321079082334	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000101831	Homeobox	0.332912704305136	0.238	0.073	0.000121267594867137	0.436785305111743	0.238	0.029	1.59580763955762e-07
hindbrain ventral	hpf18	zeb2a	10	-1.01590805398085	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000062338	zf-C2H2	0.373913984341468	0.843	0.714	2.81263443792826e-05	0.366549484542543	0.843	0.675	0.00018704646118259
hindbrain ventral	hpf18	mllt10	5	-1.12057970147068	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000045401	Others	0.327530165090934	0.686	0.469	4.6798355977829e-07	0.341180918315208	0.686	0.354	3.12597405474913e-10
hindbrain ventral	hpf18	atf4a	6	-1.29058612719894	hpf18:hindbrain ventral_hpf14:tailbud spinal cord	0.212909238112908	ENSDARG00000111939	TF_bZIP	0.239099107640174	0.976	0.958	0.000129236268856117	0.313541825540243	0.976	0.914	8.6804621870379e-08
ionocyte	hpf18	nfe2l2a	6	0.707106781186548	hpf18:ionocyte_hpf14:epidermal (foxi3a+)	0.970588235294118	ENSDARG00000042824	TF_bZIP	1.21359525720207	0.953	0.342	8.12188063658291e-09	1.82349269139929	0.953	0.098	1.17461103048694e-13
ionocyte	hpf18	phb	4	-0.707106781186548	hpf18:ionocyte_hpf14:epidermal (foxi3a+)	0.970588235294118	ENSDARG00000057414	Others	0.596509834462701	0.977	0.772	0.0228014234645797	1.18092040286056	0.977	0.443	9.50620777932103e-09
lens placode	hpf18	prox1a	1	1.91807271242147	hpf18:lens placode_hpf14:anterior neural ridge	0.752258852258852	ENSDARG00000055158	HPD	2.06191162831705	0.717	0.157	3.99052110384011e-17	2.35043729059236	0.717	0.075	1.318294676996e-38
lens placode	hpf18	hmx4	1	1.897951925035	hpf18:lens placode_hpf14:anterior neural ridge	0.752258852258852	ENSDARG00000007941	Homeobox	2.09607655216822	0.761	0.062	7.65265165657627e-33	2.28639675207106	0.761	0.027	1.40268042966819e-69
lens placode	hpf18	pax6a	4	0.636796472418928	hpf18:lens placode_hpf14:anterior neural ridge	0.752258852258852	ENSDARG00000103379	PAX	1.33811679946756	0.696	0.18	1.66375899807158e-12	1.52866524111534	0.696	0.1	7.67279252727833e-28
lens placode	hpf18	id3	11	0.60250605906278	hpf18:lens placode_hpf14:anterior neural ridge	0.752258852258852	ENSDARG00000054823	bHLH	1.50341368492161	0.891	0.495	2.85107350202157e-10	1.29927387164522	0.891	0.586	1.44266432416757e-08
lens placode	hpf18	mafba	2	0.54290833466447	hpf18:lens placode_hpf14:anterior neural ridge	0.752258852258852	ENSDARG00000017121	TF_bZIP	1.40144597808377	0.63	0.049	5.41339048075321e-26	1.33775777776799	0.63	0.075	1.89992210511851e-28
lens placode	hpf18	foxe3	1	0.432943732067095	hpf18:lens placode_hpf14:anterior neural ridge	0.752258852258852	ENSDARG00000062892	Fork_head	1.23681854526374	0.587	0.089	9.41188915035747e-16	1.38235591266501	0.587	0.032	1.18283635838762e-42
lens placode	hpf18	her12	7	0.221058994343155	hpf18:lens placode_hpf14:anterior neural ridge	0.752258852258852	ENSDARG00000032963	bHLH	1.26484317473196	0.739	0.344	2.45245829431533e-06	1.08055793444555	0.739	0.376	3.97707119363784e-05
lens placode	hpf18	sox1a	4	0.0433996686334087	hpf18:lens placode_hpf14:anterior neural ridge	0.752258852258852	ENSDARG00000069866	HMG	1.08406632981179	0.5	0.02	1.57935482391762e-24	1.0569280138205	0.5	0.022	2.16425130343732e-38
lens placode	hpf18	her2	3	-0.149169780703098	hpf18:lens placode_hpf14:anterior neural ridge	0.752258852258852	ENSDARG00000038205	bHLH	1.07870642793696	0.652	0.292	0.00048291290543975	0.817266461980238	0.652	0.352	0.0355428346304058
lens placode	hpf18	prox2	3	-0.203129886057665	hpf18:lens placode_hpf14:anterior neural ridge	0.752258852258852	ENSDARG00000041952	HPD	0.923169696064681	0.435	0.016	6.16875035595403e-21	0.923105770825747	0.435	0.015	2.22036090402796e-36
lens placode	hpf18	zeb1b	7	-0.752858182558551	hpf18:lens placode_hpf14:anterior neural ridge	0.752258852258852	ENSDARG00000013207	zf-C2H2	0.62432016721421	0.457	0.052	1.43046128298464e-12	0.557394501307275	0.457	0.073	2.22963492463439e-12
lens placode	hpf18	phb	4	-0.779394114285508	hpf18:lens placode_hpf14:anterior neural ridge	0.752258852258852	ENSDARG00000057414	Others	0.557229288954368	0.783	0.403	0.00138738553563153	0.598888976271305	0.783	0.394	1.65221108191333e-05
lens placode	hpf18	hmx1	1	-0.912917253374145	hpf18:lens placode_hpf14:anterior neural ridge	0.752258852258852	ENSDARG00000095651	Homeobox	0.485092790078397	0.304	0.016	2.5359306630841e-11	0.509555248989126	0.304	0.012	5.34848763565372e-23
lens placode	hpf18	zeb2a	10	-1.00275896060571	hpf18:lens placode_hpf14:anterior neural ridge	0.752258852258852	ENSDARG00000062338	zf-C2H2	0.487221727084913	0.457	0.072	1.26735920071598e-08	0.39254369242391	0.457	0.122	2.5942625375491e-05
lens placode	hpf18	foxg1b	3	-1.10272766711635	hpf18:lens placode_hpf14:anterior neural ridge	0.752258852258852	ENSDARG00000032705	Fork_head	0.383177160613411	0.217	0.007	4.17286673362876e-09	0.381854570186382	0.217	0.008	1.84194328784949e-15
lens placode	hpf18	si:rp71-45k5.2	2	-1.39268205394528	hpf18:lens placode_hpf14:anterior neural ridge	0.752258852258852	ENSDARG00000093129	Fork_head	0.210104613835724	0.13	0.003	0.000187737683650505	0.206305336541268	0.13	0.007	1.07709695547409e-06
macrophage	hpf18	cebpb	3	1.86444141666679	hpf18:macrophage_hpf14:hatching gland	0.333333333333333	ENSDARG00000042725	TF_bZIP	2.96705627194316	1	0.062	7.19406994871583e-05	3.00565168514072	1	0.05	2.59833769764164e-06
macrophage	hpf18	spi1b	3	0.488214489045164	hpf18:macrophage_hpf14:hatching gland	0.333333333333333	ENSDARG00000000767	ETS	2.16540189337976	0.907	0	0.00123506147586284	2.16540189337976	0.907	0	6.70094109030931e-05
macrophage	hpf18	cebpa	3	0.333120623267871	hpf18:macrophage_hpf14:hatching gland	0.333333333333333	ENSDARG00000036074	TF_bZIP	2.12844625891609	0.907	0	0.00123506147586284	2.02015290850565	0.907	0.05	0.000245468037094993
macrophage	hpf18	hlx1	2	-0.185394032141777	hpf18:macrophage_hpf14:hatching gland	0.333333333333333	ENSDARG00000009134	Homeobox	1.7633212533475	0.791	0	0.0299663021534862	1.7633212533475	0.791	0	0.00268697956203988
macrophage	hpf18	lrrfip1a	2	-0.758934487378216	hpf18:macrophage_hpf14:hatching gland	0.333333333333333	ENSDARG00000030012	LRRFIP	1.28779524243515	0.86	0.188	0.0279457516548452	1.54708939357953	0.86	0	0.000312477848147971
macrophage	hpf18	zgc:162730	3	-0.864301343866664	hpf18:macrophage_hpf14:hatching gland	0.333333333333333	ENSDARG00000103720	zf-CCCH	1.33865324731193	1	0.438	0.010945521945597	1.37647264021849	1	0.55	0.000951754433826272
macrophage	hpf18	hhex	2	-0.877146665593166	hpf18:macrophage_hpf14:hatching gland	0.333333333333333	ENSDARG00000098231	Homeobox	1.35041029267256	0.814	0	0.0164377479589632	1.35041029267256	0.814	0	0.00133855157610823
macrophage	hpf18	blf	5	2.45034231794524	hpf18:macrophage_hpf14:heart	0.333333333333333	ENSDARG00000043126	zf-C2H2	2.48516371002498	0.698	0.058	1.79769787332127e-12	2.55825932377856	0.698	0.037	2.05526457141538e-28
macrophage	hpf18	cebpb	3	2.43703768450575	hpf18:macrophage_hpf14:heart	0.333333333333333	ENSDARG00000042725	TF_bZIP	2.64778527312561	1	0.106	3.56327251918235e-23	2.38145018860919	1	0.265	1.11791935839085e-27
macrophage	hpf18	cebpa	3	1.51697578897335	hpf18:macrophage_hpf14:heart	0.333333333333333	ENSDARG00000036074	TF_bZIP	1.84459558595602	0.907	0.058	4.73811669626538e-19	2.01955049692684	0.907	0.053	1.98221164025136e-38
macrophage	hpf18	spi1b	3	1.49956978797082	hpf18:macrophage_hpf14:heart	0.333333333333333	ENSDARG00000000767	ETS	1.73401303860894	0.907	0.019	2.22809623191929e-21	2.10663512868058	0.907	0.049	4.05342416081068e-41
macrophage	hpf18	ikzf1	1	1.27959027465202	hpf18:macrophage_hpf14:heart	0.333333333333333	ENSDARG00000013539	zf-C2H2	1.81241600096549	0.721	0	1.32583299784442e-17	1.75379768884008	0.721	0.029	9.18392314372699e-32
macrophage	hpf18	zgc:162730	3	1.22964717699617	hpf18:macrophage_hpf14:heart	0.333333333333333	ENSDARG00000103720	zf-CCCH	2.13817670039914	1	0.096	8.51616736017739e-24	1.3704327513333	1	0.339	6.52268450316991e-20
macrophage	hpf18	hlx1	2	1.16440281308398	hpf18:macrophage_hpf14:heart	0.333333333333333	ENSDARG00000009134	Homeobox	1.7464933183191	0.791	0.01	2.317984228175e-19	1.67438539920409	0.791	0.037	2.36611536607699e-34
